imdbID,Title,YearSinceRelease,Runtime,AvgDirectorRating,AvgWriterRating,AvgCastRating,imdbRating,Budget,Revenue,budget_norm_E8,revenue_norm_E8,mpaaRating_G,mpaaRating_NC-17,mpaaRating_PG,mpaaRating_PG-13,mpaaRating_R,mpaaRating_UNRATED,Genre_Action,Genre_Adventure,Genre_Animation,Genre_Comedy,Genre_Biography,Genre_Crime,Genre_Drama,Genre_Documentary,Genre_Family,Genre_Fantasy,Genre_History,Genre_Horror,Genre_Mystery,Genre_Romance,Genre_Sci-Fi,Genre_Thriller,Genre_Western,Genre_Sport,Genre_Music,Genre_Musical,Genre_War,Language_English,Language_Spanish,Language_European,Language_Asian,Language_Arabic,Language_Other,Countrys_English,Countrys_Spanish,Countrys_European,Countrys_Asian,Countrys_Arabic,Countrys_Other
tt2371486,A Company Man,4,96,6.7,6.7,6.6,6.7,3500000,7339398,0.035,0.07339398,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
tt0351817,The Twilight Samurai,14,129,7.4,7.8,7,8.1,5000000,7338987,0.05,0.07338987,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt0166110,Bones,15,96,6,5.6,5.2,4,10000000,7316658,0.1,0.07316658,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0465142,American Dreamz,10,107,6.2,6.2,6.1,5.5,17000000,7314027,0.17,0.07314027,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
tt2357926,Ramaiya Vastavaiya,3,148,5.4,5.8,6,5.7,4600000,7300000,0.046,0.073,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
tt0125971,Outside Providence,17,96,6.2,6,6.1,6.4,7000000,7292175,0.07,0.07292175,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0
tt0130827,Run Lola Run,18,80,7.1,7.5,6.3,7.8,1530000,7267585,0.0153,0.07267585,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
tt0299930,Gigli,13,121,5.8,2.4,4,2.4,54000000,7266209,0.54,0.07266209,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0346457,The Rising: Ballad of Mangal Pandey,11,150,6.9,6.6,6.4,6.7,70000000,7250000,0.7,0.0725,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
tt0103594,1492: Conquest of Paradise,24,154,7,6.5,6.1,6.5,47000000,7191399,0.47,0.07191399,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
tt0462504,Rescue Dawn,10,120,7.2,7.3,6.8,7.4,10000000,7177143,0.1,0.07177143,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
tt0476527,Bluffmaster!,11,137,6.1,6.2,5.7,6.7,1823152,7133082,0.01823152,0.07133082,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
tt0180052,The Adventures of Pluto Nash,14,95,5.5,5.5,5.8,3.7,100000000,7103973,1,0.07103973,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt1255953,Incendies,6,139,7.4,7.2,7.3,8.2,6800000,7103838,0.068,0.07103838,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0
tt0439630,Initial D,11,107,6.4,6.3,6,6.4,1549000,7096000,0.01549,0.07096,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
tt0961043,Come tu mi vuoi,9,107,5,4.9,5.8,4.9,2500000,7086000,0.025,0.07086,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
tt0396707,The Secret of Moonacre,8,103,6.4,6.2,6.1,6.2,12000000,7070330,0.12,0.0707033,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
tt0180073,Quills,16,124,6.3,7.4,6.8,7.4,13500000,7060876,0.135,0.07060876,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
tt2226666,Jism 2,4,130,4.1,5.5,4.6,2.9,2006871,7040609,0.02006871,0.07040609,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
tt0462465,Outlander,8,115,5.3,6,6.2,6.3,50000000,7033683,0.5,0.07033683,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
tt1285309,The Joneses,7,96,6,6.3,5.9,6.5,10000000,7022728,0.1,0.07022728,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0424136,Hard Candy,11,104,6.2,6.4,6.3,7.1,950000,7022209,0.0095,0.07022209,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
tt1425922,Black Nativity,3,93,6.3,4.3,6.2,4.3,17500000,7018189,0.175,0.07018189,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0115736,Bound,20,108,7,7.1,5.7,7.4,4500000,7011317,0.045,0.07011317,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
tt0473024,Crossover,10,95,4.5,5,4.6,2.1,5800000,7000000,0.058,0.07,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
tt1190617,An American Carol,8,83,5.2,5.5,5,4.3,20000000,7000000,0.2,0.07,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt1467391,Spanish Movie,7,83,5.7,4.9,5,4.2,33000000,6982465,0.33,0.06982465,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
tt0106557,Children of the Corn II: The Final Sacrifice,24,92,4.1,4.8,4.7,4.2,900000,6980986,0.009,0.06980986,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt1765729,Brigada: Naslednik,4,120,3.2,3.2,4.6,3.2,6500000,6969292,0.065,0.06969292,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
tt0107156,The Wedding Banquet,23,106,7.4,7.3,7.1,7.6,1000000,6933459,0.01,0.06933459,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
tt0810922,Take Me Home Tonight,5,97,6.8,6.3,6,6.3,19000000,6928068,0.19,0.06928068,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
tt0280380,Trapped,14,106,6.4,6.2,6.4,6.2,30000000,6916869,0.3,0.06916869,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
tt1447508,Peepli (Live),6,95,7.5,7.3,7.5,7.5,2270000,6900000,0.0227,0.069,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
tt0845046,Son of Rambow,9,96,6.9,7,6.8,7,4000000,6870249,0.04,0.06870249,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
tt2737050,"Two Days, One Night",2,95,7.2,7.2,6.9,7.4,7000000,6860853,0.07,0.06860853,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
tt1714206,The Spectacular Now,3,95,7,6.8,6.7,7.1,2500000,6854611,0.025,0.06854611,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0137338,200 Cigarettes,17,101,5.3,5.8,6,5.8,6000000,6852450,0.06,0.0685245,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
tt2403021,The Green Inferno,3,100,6.2,5.4,5.2,5.5,5000000,6833445,0.05,0.06833445,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0780516,Flawless,9,108,6.7,6.3,6.2,6.8,20000000,6819587,0.2,0.06819587,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt1020558,Centurion,6,97,6.4,6.2,6.4,6.4,12000000,6814789,0.12,0.06814789,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
tt0399901,Woman Thou Art Loosed,12,94,6.1,6.4,6.1,6.8,3000000,6804016,0.03,0.06804016,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt1599975,The Princess of Montpensier,6,139,6.8,6.4,6.1,6.5,14734000,6775121,0.14734,0.06775121,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
tt0439289,Running with Scissors,10,116,7,6.1,6.5,6.2,12000000,6754898,0.12,0.06754898,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0106950,Fortress,24,95,6,5.3,5.6,5.8,8000000,6739141,0.08,0.06739141,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt1244754,Conviction,6,107,6.6,6.9,6.8,7.2,12500000,6732980,0.125,0.0673298,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0113819,Mighty Aphrodite,21,95,6.9,6.9,7,7.1,15000000,6700000,0.15,0.067,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0120399,U Turn,19,125,6.8,6.7,6.4,6.8,19000000,6682098,0.19,0.06682098,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
tt2321549,The Babadook,2,93,6.9,6.9,6.7,6.9,2000000,6676471,0.02,0.06676471,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt1174730,City Island,7,104,6.6,6.5,6,7.4,6000000,6670712,0.06,0.06670712,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0312329,Against the Ropes,12,111,5.1,5.6,6.1,5.3,39000000,6614280,0.39,0.0661428,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
tt0114614,Tank Girl,21,104,5.1,5.5,5.6,5.2,25000000,6600000,0.25,0.066,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt1370429,99,7,135,6.7,6.2,6.2,7.3,3000000,6600000,0.03,0.066,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
tt1272051,Space Dogs,6,85,5,5.6,6.2,5.2,25000000,6500000,0.25,0.065,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
tt2855648,Madras Cafe,3,130,7.7,7.7,7.1,7.8,5400000,6500000,0.054,0.065,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
tt0804497,It's Kind of a Funny Story,6,101,7,7.2,6.7,7.2,8000000,6491240,0.08,0.0649124,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
tt0119210,Switchback,19,118,6.5,6.2,6,6.4,37000000,6482195,0.37,0.06482195,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
tt0846040,My Brother Is an Only Child,9,108,6.6,6.8,6,7.1,5000000,6463286,0.05,0.06463286,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
tt0256009,The Devil's Backbone,15,106,6.9,6.2,6.5,7.5,4500000,6459020,0.045,0.0645902,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
tt0120684,Gods and Monsters,18,105,6.2,7.1,6.4,7.5,10000000,6451628,0.1,0.06451628,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
tt0160184,Eye See You,14,96,5.2,5.2,6,5.2,55000000,6416302,0.55,0.06416302,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
tt1142433,Post Grad,7,88,6.4,5.3,5.9,5.3,15000000,6405245,0.15,0.06405245,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0101371,Article 99,24,100,6.2,5.2,5.9,6,18000000,6375979,0.18,0.06375979,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0118564,Affliction,19,114,5.8,6.7,6.1,7,6000000,6330054,0.06,0.06330054,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0114536,Steal Big Steal Little,21,135,6.3,4.8,6.1,4.8,25000000,6278139,0.25,0.06278139,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
tt0102753,Rambling Rose,25,112,6,6.7,6.2,6.7,7500000,6266621,0.075,0.06266621,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0107151,The House of the Spirits,23,140,6.9,6.9,6.5,6.9,25000000,6265311,0.25,0.06265311,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
tt0844671,College,8,94,4.6,5,4.7,4.6,7000000,6230276,0.07,0.06230276,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
tt0101410,Barton Fink,25,116,7.4,7.2,6.3,7.7,9000000,6153939,0.09,0.06153939,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0100083,Macken - Roy's & Roger's Bilservice,26,92,6.3,6.3,6.2,5.9,1497520,6137054,0.0149752,0.06137054,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
tt1470023,MacGruber,6,90,5.5,4.5,5.9,5.5,10000000,6110000,0.1,0.0611,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt2017038,All Is Lost,3,106,7,7,6.5,6.9,9000000,6108720,0.09,0.0610872,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0858486,Battle for Terra,9,85,6.7,6.5,6,6.7,4000000,6101046,0.04,0.06101046,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0248216,Na Tum Jaano Na Hum,14,158,4.2,5,5.9,5.1,350000,6100000,0.0035,0.061,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
tt1480656,Cosmopolis,4,109,6.7,5,5.9,5,20500000,6063556,0.205,0.06063556,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
tt1242460,We Need to Talk About Kevin,5,112,7.2,7.5,6.7,7.5,7000000,6038942,0.07,0.06038942,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt1031282,Street Racer,8,100,4.1,3.7,4.4,2.9,5000000,6011000,0.05,0.06011,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
tt0188030,Butterfly,17,96,6.4,6.5,7.2,7.6,3000000,6000000,0.03,0.06,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
tt0242256,Alai Payuthey,16,156,7.7,7.9,7.7,8.2,2000000,6000000,0.02,0.06,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
tt0319736,The Legend of Bhagat Singh,14,155,7,7.4,6.7,8.2,3000000,6000000,0.03,0.06,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
tt1821317,Aadukalam,5,160,7.7,6.7,7,7.9,4000000,6000000,0.04,0.06,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
tt0318081,A Sound of Thunder,11,101,5.5,5.2,5.9,4.2,80000000,5989640,0.8,0.0598964,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0
tt0433387,Harsh Times,11,116,7,6.8,6.3,7,2000000,5967038,0.02,0.05967038,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
tt0800241,Transsiberian,8,111,6.6,6.5,6.4,6.7,15000000,5926410,0.15,0.0592641,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
tt0354766,Never Die Alone,12,88,6,5.3,5,5.7,3000000,5923000,0.03,0.05923,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt3259320,Last Flight,2,86,4.1,4.9,4.9,4.1,10000000,5900000,0.1,0.059,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
tt0109707,Ed Wood,22,127,7,6.6,6.2,7.9,18000000,5887457,0.18,0.05887457,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0120777,The Opposite of Sex,18,105,6.3,6.3,6.3,6.5,5000000,5879254,0.05,0.05879254,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt2389344,The Mistress,4,125,7,6.9,6.6,6.4,22361,5876918,0.00022361,0.05876918,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
tt1951181,The Immigrant,3,120,6.8,6.6,6.5,6.6,16000000,5867686,0.16,0.05867686,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt1675197,Zohi Sdom,6,90,6.5,6.5,6.7,6.5,2745000,5850000,0.02745,0.0585,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
tt1403130,Bodyguards and Assassins,7,139,6.4,6.3,6.4,6.8,23000000,5837674,0.23,0.05837674,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
tt0100258,Night of the Living Dead,26,92,5.4,6.2,5.8,6.9,4200000,5835247,0.042,0.05835247,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt2465578,Human Capital,3,111,6.9,6.7,6.8,7.3,6000000,5809330,0.06,0.0580933,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
tt0114367,Screamers,21,108,5.9,6,5.3,6.4,20000000,5781885,0.2,0.05781885,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
tt0114666,The Tie That Binds,21,99,5.3,5,5.7,5,14000000,5780000,0.14,0.0578,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt1189073,The Skin I Live In,5,120,7.2,7.5,6.3,7.6,13000000,5774854,0.13,0.05774854,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
tt2137992,New Perfect Two,4,100,5.5,5,5,5.4,8456800,5750000,0.084568,0.0575,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
tt0116404,Get on the Bus,20,120,6.5,6.1,6.4,6.8,2400000,5731103,0.024,0.05731103,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0099740,Hardware,26,94,5.7,6,5.7,5.9,1500000,5728953,0.015,0.05728953,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0118531,One Eight Seven,19,119,6.8,6.1,6,6.7,20000000,5716080,0.2,0.0571608,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
tt1602098,Albert Nobbs,5,113,6.6,6.5,6.4,6.6,8000000,5634828,0.08,0.05634828,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
tt0106364,Batman: Mask of the Phantasm,23,76,7,7.4,5.9,7.9,6000000,5617391,0.06,0.05617391,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0445946,The Contract,10,96,6.3,5.4,6.2,5.7,25000000,5549200,0.25,0.055492,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
tt0101701,Delirious,25,96,5.9,5.7,5.8,5.7,18000000,5546827,0.18,0.05546827,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0470765,For Your Consideration,10,86,6.3,7.1,5.9,6.3,12000000,5542025,0.12,0.05542025,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
